VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,1675096027000000,1675096272000000,1.0,0.73,1.0,N,236,141,1,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0
2,1675096629000000,1675096978000000,1.0,0.98,1.0,N,74,75,2,7.9,2.5,0.5,0.0,0.0,1.0,11.9,0.0,0.0
2,1675097821000000,1675098088000000,1.0,0.88,1.0,N,75,41,2,6.5,2.5,0.5,0.0,0.0,1.0,10.5,0.0,0.0
2,1675094736000000,1675094952000000,2.0,0.59,1.0,N,234,68,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0
2,1675095666000000,1675096325000000,3.0,1.87,1.0,N,90,79,1,12.1,0.0,0.5,1.93,0.0,1.0,18.03,2.5,0.0
2,1675096611000000,1675098381000000,1.0,2.88,1.0,N,137,236,1,26.1,2.5,0.5,3.0,0.0,1.0,35.6,2.5,0.0
1,1675095673000000,1675096041000000,1.0,1.0,1.0,N,163,236,1,7.2,5.0,0.5,10.0,0.0,1.0,23.7,2.5,0.0
1,1675096191000000,1675096758000000,1.0,1.2,1.0,N,236,140,1,9.3,5.0,0.5,2.0,0.0,1.0,17.8,2.5,0.0
1,1675097390000000,1675097859000000,1.0,0.9,1.0,N,237,161,1,7.9,5.0,0.5,3.6,0.0,1.0,18.0,2.5,0.0
2,1675096306000000,1675097623000000,1.0,5.83,1.0,N,261,161,1,29.6,2.5,0.5,7.22,0.0,1.0,43.32,2.5,0.0
2,1675094511000000,1675096681000000,2.0,15.56,2.0,N,132,170,1,70.0,5.0,0.5,0.0,6.55,1.0,86.8,2.5,1.25
2,1675097186000000,1675098095000000,2.0,2.08,1.0,N,161,68,4,-14.9,-2.5,-0.5,0.0,0.0,-1.0,-21.4,-2.5,0.0
2,1675097186000000,1675098095000000,2.0,2.08,1.0,N,161,100,4,14.9,2.5,0.5,0.0,0.0,1.0,21.4,2.5,0.0
2,1675094783000000,1675095283000000,1.0,1.2,1.0,N,170,162,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
2,1675096434000000,1675097056000000,1.0,1.16,1.0,N,236,141,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0
2,1675097589000000,1675098004000000,1.0,0.86,1.0,N,236,262,1,7.9,2.5,0.5,3.6,0.0,1.0,18.0,2.5,0.0
1,1675095831000000,1675097991000000,1.0,17.3,2.0,N,132,164,1,70.0,8.75,0.5,0.0,6.55,1.0,86.8,2.5,1.25
1,1675095607000000,1675095956000000,1.0,0.7,1.0,N,262,236,1,6.5,5.0,0.5,2.6,0.0,1.0,15.6,2.5,0.0
1,1675097717000000,1675098766000000,1.0,2.5,1.0,N,236,233,2,16.3,5.0,0.5,0.0,0.0,1.0,22.8,2.5,0.0
2,1675095356000000,1675096040000000,2.0,1.85,1.0,N,237,75,2,12.8,2.5,0.5,0.0,0.0,1.0,19.3,2.5,0.0
1,1675096627000000,1675096968000000,0.0,1.2,1.0,N,48,239,1,8.6,5.0,0.5,3.0,0.0,1.0,18.1,2.5,0.0
1,1675097422000000,1675098267000000,0.0,2.3,1.0,N,239,237,1,14.9,5.0,0.5,4.25,0.0,1.0,25.65,2.5,0.0
1,1675096388000000,1675097466000000,1.0,2.8,1.0,N,162,4,1,18.4,5.0,0.5,4.95,0.0,1.0,29.85,2.5,0.0
2,1675096764000000,1675099871000000,1.0,21.45,2.0,N,132,237,1,70.0,5.0,0.5,17.11,6.55,1.0,103.91,2.5,1.25
2,1675094738000000,1675095401000000,1.0,1.97,1.0,N,142,236,1,12.8,2.5,0.5,5.79,0.0,1.0,25.09,2.5,0.0
2,1675095787000000,1675096216000000,1.0,1.22,1.0,N,236,239,2,9.3,2.5,0.5,0.0,0.0,1.0,15.8,2.5,0.0
2,1675097307000000,1675097812000000,1.0,1.24,1.0,N,143,230,1,10.0,2.5,0.5,1.65,0.0,1.0,18.15,2.5,0.0
1,1675096186000000,1675096753000000,2.0,1.4,1.0,N,68,68,2,10.7,5.0,0.5,0.0,0.0,1.0,17.2,2.5,0.0
1,1675096880000000,1675098585000000,2.0,3.4,1.0,N,68,162,3,25.4,5.0,0.5,0.0,0.0,1.0,31.9,2.5,0.0
2,1675096853000000,1675096979000000,1.0,0.28,1.0,N,230,230,1,4.4,2.5,0.5,2.18,0.0,1.0,13.08,2.5,0.0
2,1675097589000000,1675098141000000,1.0,1.01,1.0,N,100,246,1,10.0,2.5,0.5,4.12,0.0,1.0,20.62,2.5,0.0
1,1675094892000000,1675095009000000,1.0,0.0,1.0,N,90,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1675094699000000,1675096453000000,1.0,6.9,1.0,N,45,238,1,33.8,5.0,0.5,3.0,0.0,1.0,43.3,2.5,0.0
1,1675096667000000,1675097348000000,3.0,1.7,1.0,N,238,143,1,12.8,5.0,0.5,3.85,0.0,1.0,23.15,2.5,0.0
2,1675096015000000,1675096828000000,1.0,4.8,1.0,N,70,157,2,21.9,2.5,0.5,0.0,0.0,1.0,27.15,0.0,1.25
2,1675096161000000,1675097605000000,1.0,3.59,1.0,N,88,186,1,23.3,2.5,0.5,5.96,0.0,1.0,35.76,2.5,0.0
2,1675095083000000,1675095545000000,1.0,0.55,1.0,N,237,237,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0
2,1675096104000000,1675096623000000,1.0,1.15,1.0,N,141,161,1,10.0,2.5,0.5,1.0,0.0,1.0,17.5,2.5,0.0
2,1675097334000000,1675099526000000,1.0,9.9,1.0,N,163,40,1,45.7,2.5,0.5,11.75,6.55,1.0,70.5,2.5,0.0
1,1675094796000000,1675094941000000,0.0,0.2,1.0,N,162,229,2,4.4,5.0,0.5,0.0,0.0,1.0,10.9,2.5,0.0
1,1675097464000000,1675097920000000,0.0,0.9,1.0,N,264,236,1,7.9,5.0,0.5,2.88,0.0,1.0,17.28,2.5,0.0
2,1675096605000000,1675096979000000,1.0,1.67,1.0,N,237,75,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0
